"period_label","period_hour","time_offset_sec","timestamp","serving_bs_id","users_present","active_nodes"
NA,12,14,"2025-01-01 12:00:14","BS_3",0,0
"peak",12,14,"2025-01-01 12:00:14","BS_4",1,1
"peak",12,14,"2025-01-01 12:00:14","BS_5",1,1
"peak",12,14,"2025-01-01 12:00:14","BS_6",6,1
NA,12,14,"2025-01-01 12:00:14","BS_7",0,0
NA,12,14,"2025-01-01 12:00:14","BS_8",0,0
"peak",12,14,"2025-01-01 12:00:14","BS_9",5,1
"peak",12,15,"2025-01-01 12:00:15","BS_1",2,1
"peak",12,15,"2025-01-01 12:00:15","BS_10",2,1
"peak",12,15,"2025-01-01 12:00:15","BS_11",0,0
NA,12,15,"2025-01-01 12:00:15","BS_2",0,0
NA,12,15,"2025-01-01 12:00:15","BS_3",0,0
"peak",12,15,"2025-01-01 12:00:15","BS_4",0,0
"peak",12,15,"2025-01-01 12:00:15","BS_5",1,1
"peak",12,15,"2025-01-01 12:00:15","BS_6",6,1
NA,12,15,"2025-01-01 12:00:15","BS_7",0,0
NA,12,15,"2025-01-01 12:00:15","BS_8",0,0
"peak",12,15,"2025-01-01 12:00:15","BS_9",5,1
"peak",12,16,"2025-01-01 12:00:16","BS_1",3,1
"peak",12,16,"2025-01-01 12:00:16","BS_10",1,1
"peak",12,16,"2025-01-01 12:00:16","BS_11",0,0
NA,12,16,"2025-01-01 12:00:16","BS_2",0,0
NA,12,16,"2025-01-01 12:00:16","BS_3",0,0
"peak",12,16,"2025-01-01 12:00:16","BS_4",0,0
"peak",12,16,"2025-01-01 12:00:16","BS_5",1,1
"peak",12,16,"2025-01-01 12:00:16","BS_6",6,1
NA,12,16,"2025-01-01 12:00:16","BS_7",0,0
NA,12,16,"2025-01-01 12:00:16","BS_8",0,0
"peak",12,16,"2025-01-01 12:00:16","BS_9",5,1
"peak",12,17,"2025-01-01 12:00:17","BS_1",4,1
"peak",12,17,"2025-01-01 12:00:17","BS_10",1,1
"peak",12,17,"2025-01-01 12:00:17","BS_11",0,0
NA,12,17,"2025-01-01 12:00:17","BS_2",0,0
NA,12,17,"2025-01-01 12:00:17","BS_3",0,0
"peak",12,17,"2025-01-01 12:00:17","BS_4",0,0
"peak",12,17,"2025-01-01 12:00:17","BS_5",1,1
"peak",12,17,"2025-01-01 12:00:17","BS_6",6,1
NA,12,17,"2025-01-01 12:00:17","BS_7",0,0
NA,12,17,"2025-01-01 12:00:17","BS_8",0,0
"peak",12,17,"2025-01-01 12:00:17","BS_9",5,1
"peak",12,18,"2025-01-01 12:00:18","BS_1",3,1
"peak",12,18,"2025-01-01 12:00:18","BS_10",1,1
"peak",12,18,"2025-01-01 12:00:18","BS_11",0,0
NA,12,18,"2025-01-01 12:00:18","BS_2",0,0
NA,12,18,"2025-01-01 12:00:18","BS_3",0,0
"peak",12,18,"2025-01-01 12:00:18","BS_4",1,1
"peak",12,18,"2025-01-01 12:00:18","BS_5",1,1
"peak",12,18,"2025-01-01 12:00:18","BS_6",5,1
NA,12,18,"2025-01-01 12:00:18","BS_7",0,0
NA,12,18,"2025-01-01 12:00:18","BS_8",0,0
"peak",12,18,"2025-01-01 12:00:18","BS_9",6,1
"peak",12,19,"2025-01-01 12:00:19","BS_1",3,1
"peak",12,19,"2025-01-01 12:00:19","BS_10",0,0
"peak",12,19,"2025-01-01 12:00:19","BS_11",1,1
NA,12,19,"2025-01-01 12:00:19","BS_2",0,0
NA,12,19,"2025-01-01 12:00:19","BS_3",0,0
"peak",12,19,"2025-01-01 12:00:19","BS_4",1,1
"peak",12,19,"2025-01-01 12:00:19","BS_5",1,1
"peak",12,19,"2025-01-01 12:00:19","BS_6",5,1
NA,12,19,"2025-01-01 12:00:19","BS_7",0,0
NA,12,19,"2025-01-01 12:00:19","BS_8",0,0
"peak",12,19,"2025-01-01 12:00:19","BS_9",6,1
"peak",12,20,"2025-01-01 12:00:20","BS_1",3,1
"peak",12,20,"2025-01-01 12:00:20","BS_10",1,1
"peak",12,20,"2025-01-01 12:00:20","BS_11",2,1
NA,12,20,"2025-01-01 12:00:20","BS_2",0,0
NA,12,20,"2025-01-01 12:00:20","BS_3",0,0
"peak",12,20,"2025-01-01 12:00:20","BS_4",1,1
"peak",12,20,"2025-01-01 12:00:20","BS_5",1,1
"peak",12,20,"2025-01-01 12:00:20","BS_6",5,1
NA,12,20,"2025-01-01 12:00:20","BS_7",0,0
NA,12,20,"2025-01-01 12:00:20","BS_8",0,0
"peak",12,20,"2025-01-01 12:00:20","BS_9",4,1
"peak",12,21,"2025-01-01 12:00:21","BS_1",2,1
"peak",12,21,"2025-01-01 12:00:21","BS_10",1,1
"peak",12,21,"2025-01-01 12:00:21","BS_11",2,1
NA,12,21,"2025-01-01 12:00:21","BS_2",0,0
NA,12,21,"2025-01-01 12:00:21","BS_3",0,0
"peak",12,21,"2025-01-01 12:00:21","BS_4",1,1
"peak",12,21,"2025-01-01 12:00:21","BS_5",1,1
"peak",12,21,"2025-01-01 12:00:21","BS_6",7,1
NA,12,21,"2025-01-01 12:00:21","BS_7",0,0
NA,12,21,"2025-01-01 12:00:21","BS_8",0,0
"peak",12,21,"2025-01-01 12:00:21","BS_9",4,1
"peak",12,22,"2025-01-01 12:00:22","BS_1",2,1
"peak",12,22,"2025-01-01 12:00:22","BS_10",1,1
"peak",12,22,"2025-01-01 12:00:22","BS_11",2,1
NA,12,22,"2025-01-01 12:00:22","BS_2",0,0
NA,12,22,"2025-01-01 12:00:22","BS_3",0,0
"peak",12,22,"2025-01-01 12:00:22","BS_4",1,1
"peak",12,22,"2025-01-01 12:00:22","BS_5",1,1
"peak",12,22,"2025-01-01 12:00:22","BS_6",7,1
NA,12,22,"2025-01-01 12:00:22","BS_7",0,0
NA,12,22,"2025-01-01 12:00:22","BS_8",0,0
"peak",12,22,"2025-01-01 12:00:22","BS_9",4,1
"peak",12,23,"2025-01-01 12:00:23","BS_1",2,1
"peak",12,23,"2025-01-01 12:00:23","BS_10",1,1
"peak",12,23,"2025-01-01 12:00:23","BS_11",2,1
NA,12,23,"2025-01-01 12:00:23","BS_2",0,0
NA,12,23,"2025-01-01 12:00:23","BS_3",0,0
"peak",12,23,"2025-01-01 12:00:23","BS_4",1,1
"peak",12,23,"2025-01-01 12:00:23","BS_5",1,1
"peak",12,23,"2025-01-01 12:00:23","BS_6",7,1
NA,12,23,"2025-01-01 12:00:23","BS_7",0,0
NA,12,23,"2025-01-01 12:00:23","BS_8",0,0
"peak",12,23,"2025-01-01 12:00:23","BS_9",4,1
